C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_19_59_465.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_19_59_465.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_19_59_465.jpg, 0, 0, 0, 10.368
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_00_153.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_00_153.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_00_153.jpg, -1, 0, 0, 9.227713
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_01_334.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_01_334.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_01_334.jpg, 0, 0, 0, 8.690461
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_02_012.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_02_012.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_02_012.jpg, 0, 0, 0, 8.411426
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_03_170.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_03_170.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_03_170.jpg, 1, 0, 0, 7.489918
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_04_019.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_04_019.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_04_019.jpg, 0, 0, 0, 7.043267
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_04_662.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_04_662.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_04_662.jpg, 0, 0, 0, 6.819567
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_06_016.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_06_016.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_06_016.jpg, 0, 1, 0, 10.58729
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_07_366.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_07_366.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_07_366.jpg, 0, 0, 0, 10.31348
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_08_411.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_08_411.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_08_411.jpg, -1, 0, 0, 9.203455
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_09_333.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_09_333.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_09_333.jpg, 0, 0, 0, 8.670805
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_10_250.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_10_250.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_10_250.jpg, 0, 0, 0, 8.378462
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_11_423.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_11_423.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_11_423.jpg, 0, 1, 0, 11.99308
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_11_804.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_11_804.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_11_804.jpg, 0, 0, 0, 11.33941
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_12_069.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_12_069.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_12_069.jpg, 0, 0, 0, 11.16165
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_12_273.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_12_273.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_12_273.jpg, 0, 0, 0, 11.00813
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_12_514.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_12_514.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_12_514.jpg, 0, 0, 0, 10.74481
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_13_114.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_13_114.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_13_114.jpg, 0, 0, 0, 10.40349
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_13_369.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_13_369.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_13_369.jpg, 0, 0, 0, 10.13416
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_13_603.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_13_603.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_13_603.jpg, 0, 0, 0, 9.891752
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_13_942.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_13_942.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_13_942.jpg, 0, 0, 0, 9.558237
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_14_169.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_14_169.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_14_169.jpg, 0, 0, 0, 9.348453
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_14_467.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_14_467.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_14_467.jpg, 0, 0, 0, 9.069789
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_14_686.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_14_686.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_14_686.jpg, 0, 0, 0, 8.870725
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_14_894.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_14_894.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_14_894.jpg, 0, 0, 0, 8.676036
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_15_233.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_15_233.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_15_233.jpg, 0, 0, 0, 8.400457
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_15_474.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_15_474.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_15_474.jpg, 0, 0, 0, 8.199572
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_15_706.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_15_706.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_15_706.jpg, 0, 0, 0, 8.003447
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_15_943.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_15_943.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_15_943.jpg, 0, 0.716031, 0, 9.82919
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_16_159.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_16_159.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_16_159.jpg, 0, 0.07416207, 0, 9.860411
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_16_443.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_16_443.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_16_443.jpg, 0, 0, 0, 9.591814
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_16_685.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_16_685.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_16_685.jpg, 0, 0, 0, 9.362381
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_16_928.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_16_928.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_16_928.jpg, -0.7334037, 0, 0, 8.76966
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_17_177.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_17_177.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_17_177.jpg, 0, 0, 0, 8.431581
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_17_469.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_17_469.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_17_469.jpg, 0, 0, 0, 8.196733
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_17_724.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_17_724.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_17_724.jpg, 0, 0, 0, 7.984559
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_18_110.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_18_110.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_18_110.jpg, 0, 0, 0, 7.715367
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_18_371.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_18_371.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_18_371.jpg, 0, 0.7841583, 0, 9.911057
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_18_581.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_18_581.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_18_581.jpg, 0, 0.1437903, 0, 10.1108
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_18_864.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_18_864.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_18_864.jpg, 0, 0, 0, 9.840987
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_19_085.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_19_085.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_19_085.jpg, -0.6770659, 0, 0, 9.27762
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_19_351.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_19_351.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_19_351.jpg, 0, 0, 0, 8.939618
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_19_560.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_19_560.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_19_560.jpg, 0, 0, 0, 8.760957
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_19_899.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_19_899.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_19_899.jpg, 0, 0, 0, 8.465589
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_20_153.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_20_153.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_20_153.jpg, 0, 0, 0, 8.263107
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_20_362.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_20_362.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_20_362.jpg, 0, 0, 0, 8.081706
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_20_614.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_20_614.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_20_614.jpg, 0, 0.7602612, 0, 10.19354
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_20_859.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_20_859.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_20_859.jpg, 0, 0.01518452, 0, 10.05357
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_21_097.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_21_097.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_21_097.jpg, 0, 0, 0, 9.814362
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_21_400.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_21_400.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_21_400.jpg, 0, 0, 0, 9.521791
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_21_613.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_21_613.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_21_613.jpg, 0, 0, 0, 9.312799
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_21_819.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_21_819.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_21_819.jpg, 0, 0, 0, 9.126792
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_22_120.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_22_120.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_22_120.jpg, 0, 0, 0, 8.854728
C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\center_2020_08_09_08_20_22_378.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\left_2020_08_09_08_20_22_378.jpg, C:\Users\chinmay\Desktop\Autonomous Cars with Python\Car_Data\IMG\right_2020_08_09_08_20_22_378.jpg, 0, 0, 0, 8.625517
